Date and time,Batch,LIQUID,LIQUID,LIQUID,LIQUID,LIQUID,LIQUID,pH,GAS,GAS,GAS,GAS,OFFGAS,OFFGAS,PRESSURE,PRESSURE,OXYGEN
,,INFLOW,INFLOW,INFLOW,INFLOW,INFLOW,INFLOW,,INFLOW,INFLOW,INFLOW,INFLOW,1,2,1,2,
,,1,2,3,4,5,6,,1,2,3,4,,,,,
05/03/2019 14:01,4030,970.25,30.40,16.52,39.61,435.02,24000.00,5.64,9514.03,,,92.35,2.64,0.00,2.00,5.15,59.55
05/03/2019 14:16,4030,969.19,30.74,16.48,39.59,434.92,23970.00,5.63,9504.93,,,91.40,2.65,0.00,2.00,5.14,58.58
05/03/2019 14:31,4030,969.97,30.22,16.65,39.61,434.78,24110.00,5.63,9494.18,,,90.03,2.65,0.00,2.00,5.13,59.25
05/03/2019 14:46,4030,970.19,30.69,16.53,39.59,435.28,24010.00,5.63,9500.23,,,88.60,2.64,0.00,2.00,5.13,59.07
05/03/2019 15:01,4030,969.94,30.13,16.57,39.59,435.43,24000.00,5.63,9511.27,,,87.62,2.64,0.00,2.00,5.12,59.17
05/03/2019 15:16,4030,970.18,30.10,16.64,39.59,435.27,24010.00,5.63,9514.23,,,86.85,2.64,0.00,2.00,5.11,59.47
05/03/2019 15:31,4030,969.24,30.31,16.53,39.58,435.00,23970.00,5.63,9494.45,,,86.65,2.63,0.00,2.00,5.11,59.37
05/03/2019 15:46,4030,970.36,22.01,13.93,39.62,434.61,24020.00,5.64,9508.17,,,83.90,2.63,0.00,2.00,5.10,59.47
05/03/2019 16:01,4030,969.52,30.38,16.61,39.59,434.96,24000.00,5.61,9518.45,,,84.56,2.64,0.00,2.00,5.10,59.16
05/03/2019 16:16,4030,970.46,30.33,16.62,39.61,434.87,23990.00,5.62,9499.21,,,86.54,2.63,0.00,2.00,5.09,58.98
05/03/2019 16:31,4030,969.70,30.31,16.59,39.60,435.28,23990.00,5.63,9509.20,,,86.74,2.63,0.00,2.00,5.09,58.62
05/03/2019 16:46,4030,970.06,30.13,16.58,39.59,435.19,24000.00,5.63,9487.01,,,87.10,2.63,0.00,2.00,5.09,58.11
05/03/2019 17:01,4030,969.96,30.36,16.58,39.63,434.70,24010.00,5.63,9487.34,,,86.92,2.63,0.00,2.00,5.09,58.07
05/03/2019 17:16,4030,969.97,30.67,16.61,39.61,434.93,24010.00,5.63,9506.69,,,86.83,2.62,0.00,2.00,5.09,58.20
05/03/2019 17:31,4030,970.04,30.27,16.54,39.61,434.89,23990.00,5.63,9505.97,,,85.84,2.61,0.00,2.00,5.09,57.89
05/03/2019 17:46,4030,970.76,30.53,16.67,39.59,435.29,23920.00,5.62,9511.05,,,86.56,2.61,0.00,2.00,5.09,57.72
05/03/2019 18:01,4030,969.57,29.82,16.53,39.60,433.96,24010.00,5.63,9508.44,,,87.37,2.60,0.00,2.00,5.09,56.55
05/03/2019 18:16,4030,969.94,30.41,16.64,39.57,435.15,24000.00,5.63,9510.05,,,87.25,2.59,0.00,2.00,5.09,56.56
05/03/2019 18:31,4030,970.18,30.07,16.57,39.62,434.77,24000.00,5.63,9496.65,,,87.83,2.59,0.00,2.00,5.10,56.12
05/03/2019 18:46,4030,969.79,30.47,16.51,39.60,434.85,23990.00,5.63,9485.94,,,89.48,2.59,0.00,2.00,5.10,55.29
05/03/2019 19:01,4030,970.81,30.14,16.64,39.62,435.01,24020.00,5.63,9496.01,,,90.46,2.59,0.00,2.00,5.10,54.65
05/03/2019 19:16,4030,969.91,30.49,16.55,39.61,434.60,24030.00,5.63,9497.20,,,90.34,2.59,0.00,2.00,5.11,53.86
05/03/2019 19:31,4030,970.21,30.08,16.66,39.58,434.86,24070.00,5.63,9507.33,,,90.60,2.58,0.00,2.00,5.11,53.13
05/03/2019 19:46,4030,970.28,30.31,16.63,39.62,435.05,24010.00,5.63,9525.06,,,91.92,2.58,0.00,2.00,5.11,52.98
05/03/2019 20:01,4030,969.89,30.28,16.61,39.60,435.06,24000.00,5.64,9499.67,,,93.81,2.58,0.00,2.00,5.12,52.15
05/03/2019 20:16,4030,969.93,30.04,16.61,39.59,434.93,24030.00,5.65,9503.36,,,92.42,2.58,0.00,2.00,5.12,51.89
05/03/2019 20:31,4030,970.49,30.57,16.59,39.59,434.97,23990.00,5.63,9498.84,,,92.92,2.60,0.00,2.00,5.12,51.68
05/03/2019 20:46,4030,969.32,30.21,16.66,39.59,435.09,24010.00,5.65,9498.17,,,93.48,2.59,0.00,2.00,5.13,50.85
05/03/2019 21:01,4030,970.08,30.22,16.62,39.57,434.87,24000.00,5.64,9500.13,,,93.48,2.59,0.00,2.00,5.13,50.35
05/03/2019 21:16,4030,970.02,30.04,16.60,39.65,435.00,23990.00,5.65,9505.20,,,93.08,2.59,0.00,2.00,5.13,50.40
05/03/2019 21:31,4030,969.77,30.10,16.65,39.59,434.87,23990.00,5.65,9500.87,,,94.26,2.59,0.00,2.00,5.13,50.34
05/03/2019 21:46,4030,970.33,30.44,16.51,39.60,435.33,24010.00,5.65,9497.42,,,93.79,2.61,0.00,2.00,5.14,50.60
05/03/2019 22:01,4030,970.10,30.25,16.70,39.61,435.16,24010.00,5.66,9497.91,,,94.03,2.61,0.00,2.00,5.14,50.66
05/03/2019 22:16,4030,970.41,29.91,16.62,39.63,435.16,23990.00,5.66,9498.52,,,94.73,2.61,0.00,2.00,5.14,50.54
05/03/2019 22:31,4030,969.82,30.50,16.64,39.57,435.01,24000.00,5.66,9503.72,,,95.30,2.61,0.00,2.00,5.14,50.66
05/03/2019 22:46,4030,969.73,30.53,16.52,39.63,435.41,23930.00,5.66,9496.78,,,94.79,2.62,0.00,2.00,5.14,52.27
05/03/2019 23:01,4030,970.26,30.00,16.54,39.58,434.60,23960.00,5.66,9498.80,,,94.17,2.63,0.00,2.00,5.15,52.00
05/03/2019 23:16,4030,970.05,30.50,16.66,39.58,434.97,23980.00,5.65,9495.94,,,94.69,2.63,0.00,2.00,5.15,50.84
05/03/2019 23:31,4030,969.30,30.51,16.67,39.61,434.97,24020.00,5.66,9494.30,,,95.54,2.63,0.00,2.00,5.15,50.58
05/03/2019 23:46,4030,970.28,30.18,16.56,39.60,434.68,24000.00,5.66,9493.34,,,94.35,2.63,0.00,2.00,5.15,50.03
06/03/2019 00:01,4030,970.96,30.28,16.58,39.58,434.99,24010.00,5.66,9501.49,,,94.17,2.64,0.00,2.00,5.16,51.12
06/03/2019 00:16,4030,969.46,30.49,16.64,39.61,434.40,24100.00,5.66,9497.42,,,94.72,2.64,0.00,2.00,5.16,50.39
06/03/2019 00:31,4030,969.83,30.31,16.55,39.60,435.16,24010.00,5.67,9497.05,,,93.68,2.65,0.00,2.00,5.16,49.73
06/03/2019 00:46,4030,970.18,30.26,16.63,39.59,434.91,23990.00,5.66,9501.37,,,94.18,2.65,0.00,2.00,5.16,49.11
06/03/2019 01:01,4030,970.31,30.41,16.63,39.62,434.92,23950.00,5.66,9498.73,,,94.25,2.64,0.00,2.00,5.17,49.06
06/03/2019 01:16,4030,969.87,30.62,16.59,39.59,435.07,24000.00,5.66,9502.91,,,93.23,2.64,0.00,2.00,5.17,48.93
06/03/2019 01:31,4030,970.10,30.10,16.59,39.57,435.22,23300.00,5.66,9479.60,,,93.38,2.64,0.00,2.00,5.17,48.66
06/03/2019 01:46,4030,969.90,30.11,16.57,39.63,434.64,23030.00,5.65,9491.92,,,92.79,2.65,0.00,2.00,5.17,47.70
06/03/2019 02:01,4030,970.01,29.95,16.55,39.60,434.92,23000.00,5.65,9500.31,,,93.62,2.66,0.00,2.00,5.17,46.80
06/03/2019 02:16,4030,969.81,30.18,16.67,39.61,435.38,23000.00,5.65,9497.26,,,93.33,2.66,0.00,2.00,5.17,46.98
06/03/2019 02:31,4030,970.10,30.58,16.59,39.59,435.11,23010.00,5.65,9506.21,,,93.54,2.65,0.00,2.00,5.18,46.83
06/03/2019 02:46,4030,969.61,30.14,16.59,39.59,435.27,23000.00,5.65,9481.10,,,92.95,2.64,0.00,2.00,5.18,47.32
06/03/2019 03:01,4030,969.91,30.52,16.61,39.61,435.05,23010.00,5.65,9484.94,,,91.38,2.65,0.00,2.00,5.18,48.24
06/03/2019 03:16,4030,969.67,30.26,16.60,39.60,435.53,22930.00,5.64,9495.75,,,90.59,2.65,0.00,2.00,5.18,47.29
06/03/2019 03:31,4030,970.08,30.18,16.59,39.61,435.16,23000.00,5.63,9501.17,,,91.25,2.66,0.00,2.00,5.18,46.38
06/03/2019 03:46,4030,969.97,29.91,16.66,39.60,434.48,23010.00,5.64,9500.84,,,91.09,2.65,0.00,2.00,5.18,46.63
06/03/2019 04:01,4030,970.17,30.72,16.69,39.60,435.06,23000.00,5.63,9484.63,,,91.93,2.65,0.00,2.00,5.19,46.28
06/03/2019 04:16,4030,969.85,30.28,16.61,39.60,434.74,23000.00,5.63,9494.22,,,91.68,2.64,0.00,2.00,5.19,46.56
06/03/2019 04:31,4030,969.81,30.20,16.51,39.60,434.65,23000.00,5.63,9495.39,,,91.08,2.64,0.00,2.00,5.19,47.05
06/03/2019 04:46,4030,969.74,29.83,16.67,39.59,435.04,22970.00,5.62,9491.08,,,91.69,2.64,0.00,2.00,5.19,49.75
06/03/2019 05:01,4030,987.28,30.22,16.60,39.63,434.85,23090.00,5.63,9506.48,,,91.25,2.64,0.00,2.00,5.19,50.59
06/03/2019 05:16,4030,999.92,30.78,16.60,39.60,435.11,23000.00,5.62,9500.25,,,90.97,2.65,0.00,2.00,5.19,50.09
06/03/2019 05:31,4030,999.88,30.29,16.58,39.59,435.22,22990.00,5.62,9492.57,,,92.19,2.66,0.00,2.00,5.20,49.36
06/03/2019 05:46,4030,1000.32,29.97,16.52,39.60,435.66,22960.00,5.62,9519.14,,,93.30,2.65,0.00,2.00,5.20,49.16
06/03/2019 06:01,4030,1000.05,30.14,16.55,39.62,434.40,23030.00,5.63,9481.42,,,93.65,2.66,0.00,2.00,5.21,47.85
06/03/2019 06:16,4030,1000.22,30.59,16.66,39.59,434.79,23070.00,5.63,9501.77,,,93.53,2.67,0.00,2.00,5.21,47.18
06/03/2019 06:31,4030,999.71,30.14,16.65,39.60,435.13,23000.00,5.63,9501.89,,,93.56,2.67,0.00,2.00,5.21,46.18
06/03/2019 06:46,4030,1000.86,30.42,16.59,39.60,434.80,23000.00,5.63,9503.14,,,94.72,2.67,0.00,2.00,5.22,44.46
06/03/2019 07:01,4030,999.69,30.47,16.62,39.59,434.99,22990.00,5.64,9500.83,,,94.60,2.69,0.00,2.00,5.22,43.58
06/03/2019 07:16,4030,999.85,30.09,16.52,39.62,435.22,23010.00,5.64,9496.60,,,95.01,2.70,0.00,2.00,5.23,42.19
06/03/2019 07:31,4030,1000.08,30.04,16.72,39.59,435.21,23000.00,5.64,9492.62,,,94.63,2.71,0.00,2.00,5.23,41.88
06/03/2019 07:46,4030,999.64,30.19,16.61,39.59,435.20,23000.00,5.64,9501.40,,,95.08,2.71,0.00,2.00,5.24,41.63
06/03/2019 08:01,4030,1000.18,30.66,16.66,39.62,434.88,22940.00,5.64,9488.75,,,94.81,2.72,0.00,2.00,5.24,41.65
06/03/2019 08:16,4030,999.48,30.65,16.54,39.62,434.79,22980.00,5.64,9503.79,,,94.23,2.72,0.00,2.00,5.24,41.37
06/03/2019 08:31,4030,1000.06,30.36,16.69,39.56,435.41,22970.00,5.65,9495.65,,,94.36,2.72,0.00,2.00,5.24,41.15
06/03/2019 08:46,4030,1000.06,29.86,16.69,39.60,434.86,23020.00,5.64,9502.25,,,93.80,2.71,0.00,2.00,5.24,41.61
06/03/2019 09:01,4030,999.37,30.16,16.52,39.61,434.68,23020.00,5.65,9497.35,,,93.00,2.70,0.00,2.00,5.24,43.05
06/03/2019 09:16,4030,999.99,30.60,16.55,39.57,435.10,23010.00,5.64,9503.75,,,91.27,2.69,0.00,2.00,5.24,45.66
06/03/2019 09:31,4030,999.46,30.09,16.58,39.59,435.15,22990.00,5.65,9504.25,,,90.07,2.67,0.00,2.00,5.24,47.98
06/03/2019 09:46,4030,1000.11,30.25,16.54,39.62,435.79,22970.00,5.64,9494.30,,,90.09,2.67,0.00,2.00,5.23,47.95
06/03/2019 10:01,4030,1000.19,30.32,16.64,39.57,434.73,23090.00,5.65,9504.73,,,90.44,2.67,0.00,2.00,5.23,48.89
06/03/2019 10:16,4030,999.93,30.34,16.54,39.62,435.13,23010.00,5.65,9501.31,,,90.75,2.67,0.00,2.00,5.23,50.26
06/03/2019 10:31,4030,999.48,30.71,16.59,39.60,434.52,22990.00,5.65,9490.75,,,91.52,2.67,0.00,2.00,5.23,50.13
06/03/2019 10:46,4030,1000.84,30.59,16.64,39.63,434.83,23000.00,5.64,9501.42,,,91.88,2.67,0.00,2.00,5.22,49.92
06/03/2019 11:01,4030,1000.06,30.58,16.58,39.58,435.35,23000.00,5.65,9497.48,,,91.99,2.68,0.00,2.00,5.22,50.46
06/03/2019 11:16,4030,999.57,30.48,16.57,39.64,434.56,23010.00,5.65,9504.87,,,91.63,2.68,0.00,2.00,5.22,50.56
06/03/2019 11:31,4030,999.57,30.23,16.60,39.60,434.85,23000.00,5.64,9498.52,,,92.60,2.69,0.00,2.00,5.22,50.86
06/03/2019 11:46,4030,999.67,30.39,16.56,39.62,434.99,23000.00,5.65,9506.34,,,92.63,2.69,0.00,2.00,5.22,51.74
06/03/2019 12:01,4030,1000.58,30.30,16.59,39.60,434.94,22990.00,5.64,9491.35,,,92.04,2.70,0.00,2.00,5.22,51.74
06/03/2019 12:16,4030,1000.20,29.56,16.48,39.60,435.10,23000.00,5.64,9500.55,,,91.86,2.70,0.00,2.00,5.22,52.43
06/03/2019 12:31,4030,1000.09,30.62,16.62,39.59,435.21,22950.00,5.64,9501.66,,,93.15,2.71,0.00,2.00,5.22,51.95
06/03/2019 12:46,4030,999.88,30.59,16.61,39.61,435.01,23010.00,5.64,9512.60,,,91.69,2.70,0.00,2.00,5.21,52.81
06/03/2019 13:01,4030,999.64,29.93,16.58,39.61,435.00,23000.00,5.64,9494.63,,,91.31,2.71,0.00,2.00,5.21,53.96
06/03/2019 13:16,4030,1000.00,30.55,16.59,39.59,434.46,22980.00,5.64,9498.21,,,90.89,2.71,0.00,2.00,5.21,54.47
06/03/2019 13:31,4030,1000.29,30.43,16.63,39.61,435.12,22980.00,5.63,9490.61,,,90.73,2.71,0.00,2.00,5.21,54.28
06/03/2019 13:46,4030,999.89,30.19,16.61,39.60,435.04,23010.00,5.62,9497.10,,,91.24,2.72,0.00,2.00,5.21,53.94
06/03/2019 14:01,4030,998.66,30.01,16.56,39.56,435.20,23090.00,5.62,9504.82,,,93.53,2.72,0.00,2.00,5.21,53.56
06/03/2019 14:16,4030,1000.43,30.47,16.57,39.64,435.00,23000.00,5.62,9495.52,,,93.88,2.73,0.00,2.00,5.21,53.10
06/03/2019 14:31,4030,999.84,30.12,16.65,39.58,435.32,22980.00,5.62,9492.08,,,92.27,2.73,0.00,2.00,5.21,54.73
06/03/2019 14:46,4030,1000.21,30.59,16.58,39.59,435.24,23010.00,5.61,9513.02,,,91.90,2.71,0.00,2.00,5.21,53.59
06/03/2019 15:01,4030,1000.20,29.76,16.60,39.61,434.85,23010.00,5.61,9505.34,,,91.77,2.71,0.00,2.00,5.21,54.19
06/03/2019 15:16,4030,999.99,30.58,16.62,39.62,434.78,23000.00,5.61,9492.97,,,92.80,2.72,0.00,2.00,5.21,54.07
06/03/2019 15:31,4030,999.50,29.92,16.60,39.59,434.60,22990.00,5.61,9497.36,,,92.50,2.73,0.00,2.00,5.20,54.84
06/03/2019 15:46,4030,1000.02,30.73,16.65,39.61,435.34,23000.00,5.61,9512.30,,,92.12,2.73,0.00,2.00,5.20,55.18
06/03/2019 16:01,4030,999.69,30.10,16.65,39.57,434.86,22990.00,5.60,9417.55,,,92.74,2.73,0.00,2.00,5.20,54.38
06/03/2019 16:16,4030,1000.09,30.24,16.58,39.62,434.98,23010.00,5.60,9240.07,,,93.17,2.82,0.00,2.00,5.21,52.86
06/03/2019 16:31,4030,999.75,30.23,16.60,39.59,435.35,22990.00,5.60,9405.47,,,91.62,2.76,0.00,2.00,5.20,55.20
06/03/2019 16:46,4030,1000.22,30.34,16.60,39.60,435.39,22950.00,5.60,9174.49,,,92.76,2.79,0.00,2.00,5.20,54.48
06/03/2019 17:01,4030,999.72,29.78,16.62,39.62,434.73,23000.00,5.60,8727.22,,,92.82,2.90,0.00,2.00,5.21,51.47
06/03/2019 17:16,4030,1000.27,30.47,16.50,39.59,435.09,22970.00,5.60,8331.43,,,93.55,3.05,0.00,2.00,5.22,48.90
06/03/2019 17:31,4030,1000.24,30.49,16.74,39.54,435.54,22980.00,5.61,8073.43,,,92.91,3.23,0.00,1.88,5.11,43.43
06/03/2019 17:46,4030,999.72,30.01,16.67,39.62,434.98,23000.00,5.60,7991.82,,,92.80,3.28,0.00,1.80,5.03,38.97
06/03/2019 18:01,4030,1000.55,30.49,16.59,39.58,435.05,22990.00,5.61,8000.68,,,93.33,3.29,0.00,1.80,5.03,38.98
06/03/2019 18:16,4030,999.78,30.55,16.59,39.62,434.24,23030.00,5.61,7986.58,,,92.82,3.29,0.00,1.80,5.03,38.74
06/03/2019 18:31,4030,1000.51,30.45,16.61,39.60,434.87,22780.00,5.61,8023.57,,,91.78,3.28,0.00,1.80,5.03,40.72
06/03/2019 18:46,4030,1000.28,29.96,16.59,39.61,434.55,23260.00,5.60,8015.77,,,92.53,3.28,0.00,1.80,5.03,41.64
06/03/2019 19:01,4030,999.54,30.50,16.57,39.56,434.95,23080.00,5.61,7990.61,,,91.43,3.26,0.00,1.80,5.03,42.67
06/03/2019 19:16,4030,1000.46,30.69,16.65,39.62,434.84,23000.00,5.61,7995.16,,,91.29,3.26,0.00,1.80,5.03,43.46
06/03/2019 19:31,4030,999.88,29.86,16.57,39.62,435.21,23000.00,5.61,8004.80,,,90.54,3.26,0.00,1.80,5.02,44.33
06/03/2019 19:46,4030,999.68,30.27,16.47,39.57,435.18,22990.00,5.61,7999.21,,,90.97,3.26,0.00,1.80,5.02,44.22
06/03/2019 20:01,4030,999.83,30.23,16.73,39.62,434.64,22990.00,5.61,8000.25,,,91.85,3.26,0.00,1.80,5.02,44.95
06/03/2019 20:16,4030,1000.14,30.56,16.62,39.59,435.33,23010.00,5.61,7990.01,,,91.71,3.26,0.00,1.80,5.02,44.80
06/03/2019 20:31,4030,1000.69,30.79,16.54,39.59,435.39,22980.00,5.62,8016.22,,,90.97,3.24,0.00,1.80,5.02,46.72
06/03/2019 20:46,4030,999.69,29.92,16.61,39.60,434.91,22980.00,5.62,7963.40,,,90.56,3.22,0.00,1.80,5.02,46.80
06/03/2019 21:01,4030,1000.76,30.46,16.66,39.61,435.02,23000.00,5.62,7976.12,,,90.54,3.22,0.00,1.80,5.01,47.41
06/03/2019 21:16,4030,999.45,30.29,16.63,39.58,435.16,22960.00,5.62,7895.40,,,90.84,3.22,0.00,1.80,5.01,46.75
06/03/2019 21:31,4030,1000.19,30.33,16.62,39.61,434.92,23040.00,5.62,7538.37,,,93.21,3.36,0.00,1.80,5.02,42.58
06/03/2019 21:46,4030,1000.19,30.49,16.61,39.60,434.96,23010.00,5.64,7491.77,,,92.23,3.44,0.00,1.80,5.02,43.09
06/03/2019 22:01,4030,999.96,30.15,16.58,39.61,435.25,22900.00,5.63,7501.57,,,90.84,3.45,0.00,1.80,5.02,43.73
06/03/2019 22:16,4030,1000.15,30.02,16.63,39.59,434.51,23010.00,5.63,7494.42,,,91.22,3.45,0.00,1.80,5.02,43.89
06/03/2019 22:31,4030,999.36,30.08,16.61,39.61,434.47,23010.00,5.63,7500.71,,,91.38,3.44,0.00,1.80,5.02,45.31
06/03/2019 22:46,4030,1000.28,30.30,16.63,39.61,434.94,22990.00,5.63,7506.87,,,91.46,3.43,0.00,1.80,5.02,45.01
06/03/2019 23:01,4030,1000.10,30.54,16.59,39.63,434.37,22990.00,5.64,7499.40,,,91.18,3.43,0.00,1.80,5.02,45.68
06/03/2019 23:16,4030,999.78,30.11,16.59,39.58,434.86,23010.00,5.64,7499.19,,,91.47,3.42,0.00,1.80,5.01,46.79
06/03/2019 23:31,4030,999.45,30.25,16.63,39.57,434.64,23060.00,5.64,7493.41,,,91.40,3.42,0.00,1.80,5.01,46.91
06/03/2019 23:46,4030,999.61,30.37,16.64,39.60,435.46,23010.00,5.64,7518.57,,,91.53,3.41,0.00,1.80,5.01,46.87
07/03/2019 00:01,4030,1000.43,30.29,16.61,39.60,434.76,23000.00,5.65,7503.10,,,91.76,3.42,0.00,1.80,5.01,46.91
07/03/2019 00:16,4030,1017.79,30.46,16.65,39.61,435.23,23000.00,5.66,7498.05,,,91.18,3.44,0.00,1.80,5.01,46.91
07/03/2019 00:31,4030,1029.74,30.55,16.68,39.58,434.84,23010.00,5.65,7487.56,,,90.90,3.46,0.00,1.80,5.01,46.47
07/03/2019 00:46,4030,1030.33,29.98,16.56,39.59,434.70,23000.00,5.66,7488.62,,,91.49,3.46,0.00,1.80,5.01,46.01
07/03/2019 01:01,4030,1029.51,30.47,16.56,39.61,435.11,22990.00,5.66,7500.76,,,91.61,3.45,0.00,1.80,5.01,46.36
07/03/2019 01:16,4030,1030.04,30.64,16.67,39.61,434.93,22990.00,5.66,7499.38,,,93.00,3.45,0.00,1.80,5.01,45.50
07/03/2019 01:31,4030,1030.06,30.24,16.52,39.58,435.00,23010.00,5.67,7489.84,,,93.77,3.45,0.00,1.80,5.02,44.50
07/03/2019 01:46,4030,1029.83,30.19,16.65,39.60,434.96,23000.00,5.67,7505.77,,,93.08,3.47,0.00,1.80,5.02,44.03
07/03/2019 02:01,4030,1030.20,30.12,16.63,39.59,435.15,23010.00,5.67,7502.31,,,93.79,3.47,0.00,1.80,5.02,42.52
07/03/2019 02:16,4030,1029.34,30.56,16.59,39.61,435.11,22990.00,5.68,7499.55,,,93.25,3.47,0.00,1.80,5.02,43.77
07/03/2019 02:31,4030,1030.35,30.04,16.53,39.61,435.04,23020.00,5.67,7505.88,,,93.26,3.46,0.00,1.80,5.02,43.50
07/03/2019 02:46,4030,1030.37,30.50,16.69,39.59,435.19,22950.00,5.68,7490.37,,,93.25,3.46,0.00,1.80,5.02,44.20
07/03/2019 03:01,4030,1029.91,30.64,16.64,39.60,434.19,23030.00,5.68,7502.78,,,92.05,3.47,0.00,1.80,5.02,43.73
07/03/2019 03:16,4030,1030.33,30.27,16.50,39.63,435.19,23000.00,5.68,7508.99,,,92.72,3.47,0.00,1.80,5.02,44.06
07/03/2019 03:31,4030,1029.69,29.95,16.58,39.61,434.69,23020.00,5.69,7528.90,,,92.18,3.44,0.00,1.80,5.02,44.66
07/03/2019 03:46,4030,1030.17,30.31,16.51,39.59,435.36,22940.00,5.68,7500.32,,,92.09,3.44,0.00,1.80,5.02,45.50
07/03/2019 04:01,4030,1029.63,30.62,16.64,39.60,434.66,22990.00,5.69,7499.69,,,92.24,3.43,0.00,1.80,5.02,45.42
07/03/2019 04:16,4030,1030.36,30.09,16.67,39.59,434.52,22990.00,5.70,7493.55,,,91.04,3.43,0.00,1.80,5.01,46.16
07/03/2019 04:31,4030,1030.57,30.62,16.55,39.59,434.53,23090.00,5.69,7503.96,,,90.41,3.45,0.00,1.80,5.01,46.45
07/03/2019 04:46,4030,1029.15,30.54,16.60,39.59,435.15,22990.00,5.69,7494.47,,,90.99,3.44,0.00,1.80,5.01,46.14
07/03/2019 05:01,4030,1030.31,29.83,16.63,39.58,434.97,22990.00,5.69,7497.24,,,92.61,3.43,0.00,1.80,5.01,46.80
07/03/2019 05:16,4030,1036.79,30.61,16.62,39.64,434.89,22980.00,5.70,7491.39,,,91.78,3.42,0.00,1.80,5.01,46.32
07/03/2019 05:31,4030,1040.98,30.49,16.64,39.58,434.98,23000.00,5.70,7511.09,,,90.41,3.43,0.00,1.80,5.01,46.59
07/03/2019 05:46,4030,1039.69,30.23,16.60,39.58,435.10,23020.00,5.69,7499.45,,,90.73,3.44,0.00,1.80,5.01,46.10
07/03/2019 06:01,4030,1041.28,30.08,16.61,39.60,435.14,22990.00,5.70,7494.36,,,91.13,3.45,0.00,1.80,5.01,45.42
07/03/2019 06:16,4030,1039.43,30.05,16.54,39.59,435.26,22990.00,5.70,7495.18,,,91.36,3.45,0.00,1.80,5.01,45.91
07/03/2019 06:31,4030,1040.45,30.94,16.67,39.61,435.19,23000.00,5.69,7507.02,,,92.19,3.44,0.00,1.80,5.01,45.25
07/03/2019 06:46,4030,1040.18,30.43,16.63,39.61,435.07,23030.00,5.70,7499.94,,,93.04,3.43,0.00,1.80,5.01,45.31
07/03/2019 07:01,4030,1039.99,30.14,16.59,39.61,434.79,22990.00,5.70,7479.65,,,93.01,3.44,0.00,1.80,5.01,43.82
07/03/2019 07:16,4030,1040.08,29.97,16.55,39.60,435.14,23040.00,5.70,7502.25,,,92.73,3.45,0.00,1.80,5.01,43.01
07/03/2019 07:31,4030,1040.81,30.65,16.60,39.62,435.87,22970.00,5.70,7496.17,,,92.81,3.47,0.00,1.80,5.02,42.43
07/03/2019 07:46,4030,1039.42,30.34,16.59,39.60,434.90,22960.00,5.71,7502.69,,,92.63,3.46,0.00,1.80,5.02,42.14
07/03/2019 08:01,4030,1040.30,30.15,16.54,39.60,435.11,23020.00,5.71,7493.48,,,92.81,3.45,0.00,1.80,5.02,41.81
07/03/2019 08:16,4030,1040.17,30.17,16.60,39.61,434.37,23020.00,5.71,7500.53,,,92.92,3.44,0.00,1.80,5.02,42.82
07/03/2019 08:31,4030,1040.35,30.56,16.66,39.58,434.86,23000.00,5.71,7490.40,,,93.13,3.45,0.00,1.80,5.02,43.02
07/03/2019 08:46,4030,1039.39,30.19,16.59,39.59,434.04,23010.00,5.71,7490.50,,,92.90,3.45,0.00,1.80,5.02,43.04
07/03/2019 09:01,4030,1040.38,30.62,16.58,39.62,434.63,23000.00,5.71,7508.82,,,93.26,3.45,0.00,1.80,5.02,42.65
07/03/2019 09:16,4030,1040.06,30.44,16.58,39.62,435.15,23060.00,5.71,7500.19,,,92.48,3.45,0.00,1.80,5.01,42.84
07/03/2019 09:31,4030,1039.97,30.29,16.59,39.58,434.99,23000.00,5.70,7491.33,,,92.37,3.45,0.00,1.80,5.01,43.00
07/03/2019 09:46,4030,1040.12,29.98,16.61,39.59,434.73,23000.00,5.70,7501.86,,,92.91,3.45,0.00,1.80,5.01,43.21
07/03/2019 10:01,4030,1040.34,30.28,16.57,39.61,435.13,22990.00,5.69,7498.69,,,93.44,3.45,0.00,1.80,5.01,42.96
07/03/2019 10:16,4030,1039.96,30.75,16.63,39.60,435.34,23000.00,5.68,7501.13,,,93.36,3.47,0.00,1.80,5.01,41.82
07/03/2019 10:31,4030,1039.85,30.37,16.60,39.58,435.29,23010.00,5.68,7500.65,,,93.27,3.47,0.00,1.80,5.01,43.79
07/03/2019 10:46,4030,1040.36,30.55,16.58,39.57,434.66,23000.00,5.67,7499.60,,,93.75,2.34,21.50,1.80,5.01,42.85
07/03/2019 11:01,4030,1040.21,30.31,16.62,39.62,434.94,22980.00,5.67,7490.56,,,94.20,2.52,12.42,1.80,5.01,43.17
07/03/2019 11:16,4030,1040.03,30.26,16.60,39.59,435.25,23000.00,5.67,7186.06,,,94.54,3.26,5.74,1.79,5.00,42.74
07/03/2019 11:31,4030,1039.44,30.51,16.52,39.61,435.19,22990.00,5.68,7744.77,,,95.33,3.26,5.92,1.81,5.01,41.83
07/03/2019 11:46,4030,1040.03,30.43,16.58,39.61,434.95,23000.00,5.66,7602.77,,,92.02,3.09,5.87,1.80,4.99,45.00
07/03/2019 12:01,4030,1040.16,30.12,16.68,39.61,435.19,22980.00,5.66,7503.76,,,96.90,3.14,5.67,1.80,5.00,42.60
