Batch,Date and time,pH,OXYGEN,TOTAL_LIQUID_INFLOW,TOTAL_GAS_INFLOW,MEAN_OFFGAS,MEAN_PRESSURE,t_norm
4040,2020-02-11 12:00:00,5.799791666666667,20.179166666666667,25027.615,9720.991250000001,7.171145833333333,3.650520833333333,0.1206896551724138
4040,2020-02-12 00:00:00,5.800416666666667,13.426458333333334,24852.934583333335,9718.928958333334,7.497604166666666,3.6497916666666668,0.13793103448275862
4040,2020-02-12 12:00:00,5.799166666666667,11.086666666666666,24842.858958333334,10067.453541666668,8.048541666666667,3.668125,0.15517241379310345
4040,2020-02-13 00:00:00,5.799791666666667,26.746458333333333,24848.684375,10227.638958333333,7.8646875,3.6566666666666667,0.1724137931034483
4040,2020-02-13 12:00:00,5.8,55.69979166666667,24918.137083333335,10233.333125,7.766041666666666,3.5968750000000003,0.1896551724137931
4040,2020-02-14 00:00:00,5.800208333333333,42.43208333333333,24917.416875,10231.191875,7.787916666666667,3.586145833333333,0.20689655172413793
4040,2020-02-14 12:00:00,5.800208333333333,25.721875,25053.03520833333,10233.15125,7.564791666666667,3.615,0.22413793103448276
4040,2020-02-15 00:00:00,5.799166666666667,23.987083333333334,25452.41,10237.49,7.587083333333333,3.6263541666666668,0.2413793103448276
4040,2020-02-15 12:00:00,5.801041666666666,35.811458333333334,25490.209375000002,10236.945625,6.935,3.615104166666667,0.25862068965517243
4040,2020-02-16 00:00:00,5.486875,53.06625,24949.892708333336,10678.309583333334,5.923125,3.5761458333333334,0.27586206896551724
4040,2020-02-16 12:00:00,5.738125,49.68479166666666,21906.561458333334,10710.224166666667,5.4415625,3.4741666666666666,0.29310344827586204
4040,2020-02-17 00:00:00,5.746458333333333,8.520625,23813.738541666666,10877.512291666668,6.618854166666666,3.6286458333333336,0.3103448275862069
4040,2020-02-17 12:00:00,5.799375,3.702291666666667,25195.549791666665,12224.459166666667,6.466770833333334,3.6690625000000003,0.3275862068965517
4040,2020-02-18 00:00:00,5.802083333333333,17.676875,25468.645833333332,12234.38375,6.665833333333333,3.6460416666666666,0.3448275862068966
4040,2020-02-18 12:00:00,5.799791666666667,32.531875,25914.90875,12123.061875,6.7978125,3.6018749999999997,0.3620689655172414
4040,2020-02-19 00:00:00,5.797499999999999,23.917916666666667,26349.212291666667,11928.827083333332,7.051354166666666,3.6003125,0.3793103448275862
4040,2020-02-19 12:00:00,5.800625,8.937083333333334,26369.374375,12250.779791666668,7.2215625,3.633854166666667,0.39655172413793105
4040,2020-02-20 00:00:00,5.803333333333334,6.279583333333334,26543.682708333334,11466.792916666667,7.695520833333333,3.6565624999999997,0.41379310344827586
4040,2020-02-20 12:00:00,5.801875,4.5027083333333335,25560.37125,11291.758958333334,8.281145833333333,3.6687499999999997,0.43103448275862066
4040,2020-02-21 00:00:00,5.797499999999999,17.284375,25527.36333333333,11140.16125,7.6434375,3.655625,0.4482758620689655
4040,2020-02-21 12:00:00,5.798749999999999,47.473958333333336,25458.992291666666,10934.45125,6.268020833333334,3.5980208333333334,0.46551724137931033
4040,2020-02-22 00:00:00,5.800833333333333,21.352500000000003,25393.627291666668,11108.300000000001,6.0978125,3.598125,0.4827586206896552
4040,2020-02-22 12:00:00,5.800208333333333,23.672291666666666,25392.049791666665,11427.054166666667,5.983333333333333,3.6123958333333337,0.5
4040,2020-02-23 00:00:00,5.7995833333333335,36.00833333333333,25394.448125,11244.346041666666,5.749479166666667,3.5972916666666666,0.5172413793103449
4040,2020-02-23 12:00:00,5.802083333333333,68.37645833333333,25040.946458333332,10479.730208333332,5.593645833333333,3.481875,0.5344827586206896
4040,2020-02-24 00:00:00,5.788125,34.51083333333333,24257.077291666665,8923.653541666667,5.49625,3.5933333333333333,0.5517241379310345
4040,2020-02-24 12:00:00,5.7977083333333335,20.415833333333335,24052.812916666666,9150.355625,5.249479166666666,3.645,0.5689655172413793
4040,2020-02-25 00:00:00,5.798333333333333,70.443125,23885.665833333333,9207.286875,4.874270833333333,3.5753125000000003,0.5862068965517241
4040,2020-02-25 12:00:00,5.80125,48.528333333333336,23158.844791666666,9214.465208333333,4.965729166666667,3.5921875,0.603448275862069
